neighborhood,title,price,bedrooms,pid,sourcepage,link,date,sqft,longitude,latitude
SOMA / south beach,870 Harrison St. #206 - Avail Dec 17,3399.0,1.0,4761703750,http://sfbay.craigslist.org/search/sfc/apa,http://sfbay.craigslist.org/sfc/apa/4761703750.html,2014-11-14 13:59,600.0,-122.401207,37.779534999999996
inner sunset / UCSF,Two Bedroom Lower Flat on Judah Street,2600.0,2.0,4761716359,http://sfbay.craigslist.org/search/sfc/apa,http://sfbay.craigslist.org/sfc/apa/4761716359.html,2014-11-14 13:58,,-122.47592399999999,37.761747
portola district,Unique 1BR Cottage ,1750.0,1.0,4761706543,http://sfbay.craigslist.org/search/sfc/apa,http://sfbay.craigslist.org/sfc/apa/4761706543.html,2014-11-14 13:58,500.0,-122.42061499999998,37.728493
pittsburg / antioch,Lovely Lone Tree Apartments - One Bedroom Apartment in Great Location!,850.0,1.0,4761822226,http://sfbay.craigslist.org/search/eby/apa,http://sfbay.craigslist.org/eby/apa/4761822226.html,2014-11-14 15:09,500.0,-121.798949,37.97013
berkeley north / hills,1BD/1BA with Lots of Light ,1895.0,1.0,4751334124,http://sfbay.craigslist.org/search/eby/apa,http://sfbay.craigslist.org/eby/apa/4751334124.html,2014-11-14 15:08,,-122.25358,37.862226
berkeley north / hills,Great Location! 1BD Across From Campus. ,1850.0,,4747808389,http://sfbay.craigslist.org/search/eby/apa,http://sfbay.craigslist.org/eby/apa/4747808389.html,2014-11-14 15:08,,-122.26437,37.874573999999996
oakland hills / mills,Bright Studio in Tuxedo District ,1095.0,,4758605934,http://sfbay.craigslist.org/search/eby/apa,http://sfbay.craigslist.org/eby/apa/4758605934.html,2014-11-14 15:07,,-122.229279,37.799527000000005
walnut creek,Comfort & Convenience,3700.0,3.0,4761791543,http://sfbay.craigslist.org/search/eby/apa,http://sfbay.craigslist.org/eby/apa/4761791543.html,2014-11-14 15:07,2200.0,-122.06456399999999,37.926292
oakland rockridge / claremont,Charming One Bed Apt - Heart of Rockridge,1750.0,1.0,4761823609,http://sfbay.craigslist.org/search/eby/apa,http://sfbay.craigslist.org/eby/apa/4761823609.html,2014-11-14 15:06,525.0,,
san jose west,West San Jose Home (Coakley Drive),2800.0,3.0,4761818072,http://sfbay.craigslist.org/search/sby/apa,http://sfbay.craigslist.org/sby/apa/4761818072.html,2014-11-14 15:03,1155.0,-121.96299499999999,37.314745
sunnyvale,A True Gem - Peaceful Cozy Home at Kensington Place! Tour Today!,3231.0,2.0,4761776468,http://sfbay.craigslist.org/search/sby/apa,http://sfbay.craigslist.org/sby/apa/4761776468.html,2014-11-14 15:01,1027.0,-122.016671,37.385740000000006
milpitas,Sunny Bright Townhouse 2BR/2.5BA with additional bonus room for rent,2650.0,2.0,4761814524,http://sfbay.craigslist.org/search/sby/apa,http://sfbay.craigslist.org/sby/apa/4761814524.html,2014-11-14 15:00,1353.0,-121.901894,37.417277
cupertino,Spacious NorthPoint townhouse available now!,2995.0,2.0,4734255809,http://sfbay.craigslist.org/search/sby/apa,http://sfbay.craigslist.org/sby/apa/4734255809.html,2014-11-14 15:00,,-122.026702,37.334909
san jose south,ALMADEN-HOUSE-POOL-PETS OK,3795.0,4.0,4761814444,http://sfbay.craigslist.org/search/sby/apa,http://sfbay.craigslist.org/sby/apa/4761814444.html,2014-11-14 15:00,2425.0,-121.87286100000001,37.222384000000005
willow glen / cambrian,We're almost FULL. . . Come in and see why!,2601.0,2.0,4761785648,http://sfbay.craigslist.org/search/sby/apa,http://sfbay.craigslist.org/sby/apa/4761785648.html,2014-11-14 14:58,1090.0,-121.92301599999999,37.309312
gilroy,3 BDRM UPSTAIRS WATER AND GARBAGE INCLUDED,2000.0,3.0,4761793000,http://sfbay.craigslist.org/search/sby/apa,http://sfbay.craigslist.org/sby/apa/4761793000.html,2014-11-14 14:56,1000.0,-121.591229,37.010435
san jose south,Spacious 1x1 at Beautiful Oak Park Apartments!!!,1825.0,1.0,4761731834,http://sfbay.craigslist.org/search/sby/apa,http://sfbay.craigslist.org/sby/apa/4761731834.html,2014-11-14 14:55,675.0,-121.90008300000001,37.252108
san bruno,Mills Park Home in San Bruno- FOR RENT,3800.0,3.0,4761767313,http://sfbay.craigslist.org/search/pen/apa,http://sfbay.craigslist.org/pen/apa/4761767313.html,2014-11-14 14:30,,-122.422104,37.62069
san mateo,All New Appliances/ All New Flooring/ Huge Balcony/ Pool/ Parking ,2225.0,,4739270533,http://sfbay.craigslist.org/search/pen/apa,http://sfbay.craigslist.org/pen/apa/4739270533.html,2014-11-14 14:29,740.0,-122.3225,37.5735
san mateo,All New Gourmet Kithchen/ Granite/ Palm Trees/ Pool/ Huge Balcony ,2225.0,1.0,4731220724,http://sfbay.craigslist.org/search/pen/apa,http://sfbay.craigslist.org/pen/apa/4731220724.html,2014-11-14 14:29,740.0,-122.3225,37.5735
palo alto,OPEN HOUSE SATURDAY 11am-1pm...Furnished Studio! Close to Everything! ,1750.0,,4758139709,http://sfbay.craigslist.org/search/pen/apa,http://sfbay.craigslist.org/pen/apa/4758139709.html,2014-11-14 14:28,535.0,-122.137378,37.454762
pacifica,"Spacious Two Bedroom, Two Bathroom in a Pet Friendly Community!",2669.0,2.0,4745917755,http://sfbay.craigslist.org/search/pen/apa,http://sfbay.craigslist.org/pen/apa/4745917755.html,2014-11-14 14:28,955.0,-122.477024,37.658666
mountain view,Mountain and City Views From Your New Apartment at Carmel The Village!,4485.0,2.0,4761753282,http://sfbay.craigslist.org/search/pen/apa,http://sfbay.craigslist.org/pen/apa/4761753282.html,2014-11-14 14:28,1054.0,-122.112474,37.403040000000004
daly city,Reserve this 2 bedroom 2 bath with washer and dryer! Near Colma BART!,3023.0,2.0,4761734192,http://sfbay.craigslist.org/search/pen/apa,http://sfbay.craigslist.org/pen/apa/4761734192.html,2014-11-14 14:24,1035.0,-122.46338300000001,37.682733
burlingame,Renovated Top Floor Studio! Move in Ready! W/D in home! Location!!!,2122.0,,4761735877,http://sfbay.craigslist.org/search/pen/apa,http://sfbay.craigslist.org/pen/apa/4761735877.html,2014-11-14 14:23,520.0,-122.359378,37.58647
san rafael,Fantastic Live/Work Opportunity in Central SR,2800.0,3.0,4740237507,http://sfbay.craigslist.org/search/nby/apa,http://sfbay.craigslist.org/nby/apa/4740237507.html,2014-11-14 13:18,1400.0,,
petaluma,Live Healthy at Enclave at Adobe Creek ,1451.0,1.0,4761572750,http://sfbay.craigslist.org/search/nby/apa,http://sfbay.craigslist.org/nby/apa/4761572750.html,2014-11-14 13:18,661.0,-122.592316,38.239259000000004
tiburon / belvedere,Happy lives here in our 2 and 3 Bedroom Luxury Apartment Homes!,4499.0,3.0,4761556669,http://sfbay.craigslist.org/search/nby/apa,http://sfbay.craigslist.org/nby/apa/4761556669.html,2014-11-14 13:17,1549.0,-122.528748,37.877634
mill valley,"Spacious, Newly Remodeled",2700.0,2.0,4761644995,http://sfbay.craigslist.org/search/nby/apa,http://sfbay.craigslist.org/nby/apa/4761644995.html,2014-11-14 13:15,1200.0,-122.5339,37.8958
san rafael,Dominican one bedroom,1675.0,1.0,4733997044,http://sfbay.craigslist.org/search/nby/apa,http://sfbay.craigslist.org/nby/apa/4733997044.html,2014-11-14 13:00,550.0,,
san anselmo,Mt. Tam views,1725.0,1.0,4751533820,http://sfbay.craigslist.org/search/nby/apa,http://sfbay.craigslist.org/nby/apa/4751533820.html,2014-11-14 13:00,700.0,,
sausalito,"Location! SF Bay view Balcony, patio/garden/NO SHARED WALLs Cottage ",2300.0,,4752685045,http://sfbay.craigslist.org/search/nby/apa,http://sfbay.craigslist.org/nby/apa/4752685045.html,2014-11-14 12:53,,-122.481766,37.849925
santa rosa,House for Rent,2300.0,4.0,4761601605,http://sfbay.craigslist.org/search/nby/apa,http://sfbay.craigslist.org/nby/apa/4761601605.html,2014-11-14 12:49,,-122.716274,38.397853000000005
tiburon / belvedere,Huge & Spacious Corner Town Home Available Now - Newly Renovated,4650.0,2.0,4761521740,http://sfbay.craigslist.org/search/nby/apa,http://sfbay.craigslist.org/nby/apa/4761521740.html,2014-11-14 12:47,1275.0,-122.499192,37.895069
glen park,Walk to Bart - bright 1bd 1ba inlaw unit w/ garden view,1200.0,1.0,4761715098,http://sfbay.craigslist.org/search/sfc/apa,http://sfbay.craigslist.org/sfc/apa/4761715098.html,2014-11-14 13:57,390.0,,
russian hill,Panoramic Views of the Bay and GG Bridge - ReLISTO,12000.0,2.0,4757329149,http://sfbay.craigslist.org/search/sfc/apa,http://sfbay.craigslist.org/sfc/apa/4757329149.html,2014-11-14 13:56,,-122.421674,37.803138
SOMA / south beach,Loft in Prime SoMa Spot- Parking - Huge - Unique - ReLISTO,3995.0,1.0,4752910904,http://sfbay.craigslist.org/search/sfc/apa,http://sfbay.craigslist.org/sfc/apa/4752910904.html,2014-11-14 13:56,1350.0,-122.39411100000001,37.78614
SOMA / south beach,SoMa Loft - Huge Bright w/Parking - ReLISTO,3995.0,1.0,4752906967,http://sfbay.craigslist.org/search/sfc/apa,http://sfbay.craigslist.org/sfc/apa/4752906967.html,2014-11-14 13:56,1350.0,-122.393918,37.786259
west portal / forest hill,Monterey Heights | 3 Bed 2 Bath Luxury Home | ReLISTO,7295.0,3.0,4726846626,http://sfbay.craigslist.org/search/sfc/apa,http://sfbay.craigslist.org/sfc/apa/4726846626.html,2014-11-14 13:56,4687.0,-122.459975,37.731031
SOMA / south beach,Must See - Sleek/Modern/FullService Bldg. - ReLISTO,6795.0,2.0,4752886665,http://sfbay.craigslist.org/search/sfc/apa,http://sfbay.craigslist.org/sfc/apa/4752886665.html,2014-11-14 13:56,,-122.39145,37.789379
inner sunset / UCSF,"Large, updated fully furnished short term rental in Inner Sunset flat ",3495.0,2.0,4753413703,http://sfbay.craigslist.org/search/sfc/apa,http://sfbay.craigslist.org/sfc/apa/4753413703.html,2014-11-14 13:56,1200.0,-122.469466,37.763098
pittsburg / antioch,Lovely Lone Tree Apartments - One Bedroom Apartment in Great Location!,850.0,1.0,4761822544,http://sfbay.craigslist.org/search/eby/apa,http://sfbay.craigslist.org/eby/apa/4761822544.html,2014-11-14 15:06,500.0,-121.798949,37.97013
concord / pleasant hill / martinez,"Nice Condo on Concord/PH border. A+ Commute Location, Park-like views.",1800.0,2.0,4761802490,http://sfbay.craigslist.org/search/eby/apa,http://sfbay.craigslist.org/eby/apa/4761802490.html,2014-11-14 15:05,900.0,,
fremont / union city / newark,STYLISH INTERIORS IN A GREAT NEIGHBORHOOD!,2499.0,2.0,4761821907,http://sfbay.craigslist.org/search/eby/apa,http://sfbay.craigslist.org/eby/apa/4761821907.html,2014-11-14 15:05,1066.0,-122.04286,37.576801
berkeley,2BR downtown berkeley (LEASE TAKE OVER APT. 437),3260.0,2.0,4753831067,http://sfbay.craigslist.org/search/eby/apa,http://sfbay.craigslist.org/eby/apa/4753831067.html,2014-11-14 15:05,789.0,-122.27018000000001,37.868309
dublin / pleasanton / livermore,Beautiful East Dublin Home - More Homes Available,5300.0,5.0,4761795849,http://sfbay.craigslist.org/search/eby/apa,http://sfbay.craigslist.org/eby/apa/4761795849.html,2014-11-14 15:05,4100.0,-121.85503,37.721713
hayward / castro valley,Comfortable & Cozy In Our Warm and Inviting One Bedroom,1625.0,1.0,4761798161,http://sfbay.craigslist.org/search/eby/apa,http://sfbay.craigslist.org/eby/apa/4761798161.html,2014-11-14 15:03,675.0,-122.091815,37.649833
hayward / castro valley,FOR RENT,1100.0,1.0,4761814362,http://sfbay.craigslist.org/search/eby/apa,http://sfbay.craigslist.org/eby/apa/4761814362.html,2014-11-14 15:00,800.0,-122.03650900000001,37.61703
oakland rockridge / claremont,Great Light HWs Deck Duplex Upper Garage Dual Pane Windows WasherDryer,3950.0,2.0,4761811660,http://sfbay.craigslist.org/search/eby/apa,http://sfbay.craigslist.org/eby/apa/4761811660.html,2014-11-14 14:58,1000.0,-122.25433600000001,37.844935
san jose south,"We have everything you want!! Wood Floors, W/D, and garages! CALL NOW!",2332.0,2.0,4761806662,http://sfbay.craigslist.org/search/sby/apa,http://sfbay.craigslist.org/sby/apa/4761806662.html,2014-11-14 14:55,1061.0,,
san jose south,"Beautiful, gated and affordable",2050.0,2.0,4761806314,http://sfbay.craigslist.org/search/sby/apa,http://sfbay.craigslist.org/sby/apa/4761806314.html,2014-11-14 14:55,888.0,-121.817045,37.305768
saratoga,Amazing 5 Bedroom Home In Saratoga Available Now,7500.0,5.0,4761753860,http://sfbay.craigslist.org/search/sby/apa,http://sfbay.craigslist.org/sby/apa/4761753860.html,2014-11-14 14:52,3462.0,-122.02046999999999,37.252342999999996
milpitas,Looking for storage? The Emerson has what you need and more!,2270.0,2.0,4761789606,http://sfbay.craigslist.org/search/sby/apa,http://sfbay.craigslist.org/sby/apa/4761789606.html,2014-11-14 14:52,940.0,-121.919614,37.454774
willow glen / cambrian,Don't Miss This Pet Friendly Gem,2045.0,1.0,4761761153,http://sfbay.craigslist.org/search/sby/apa,http://sfbay.craigslist.org/sby/apa/4761761153.html,2014-11-14 14:51,780.0,,
santa clara,"2 x 1 apartment, fresh paint & new carpet! Close to parks & caltrain",2095.0,1.0,4761788923,http://sfbay.craigslist.org/search/sby/apa,http://sfbay.craigslist.org/sby/apa/4761788923.html,2014-11-14 14:50,,-121.998603,37.359165999999995
san jose north,Huge Brand New Apts With 5 Acre Park and Next To VTA!,2610.0,1.0,4761775827,http://sfbay.craigslist.org/search/sby/apa,http://sfbay.craigslist.org/sby/apa/4761775827.html,2014-11-14 14:50,832.0,-121.942921,37.401528000000006
san jose south,Ask About Our Immediate Move-in! Large Two Bedroom,1790.0,2.0,4761782793,http://sfbay.craigslist.org/search/sby/apa,http://sfbay.craigslist.org/sby/apa/4761782793.html,2014-11-14 14:49,880.0,-121.817462,37.251543
santa clara,Beyond The Ordinary In This Magnificent Two Bedroom Apt Home,1995.0,2.0,4761697166,http://sfbay.craigslist.org/search/sby/apa,http://sfbay.craigslist.org/sby/apa/4761697166.html,2014-11-14 14:49,845.0,-121.96866899999999,37.355540999999995
redwood city,2bedroom/2 bath Condo,2400.0,2.0,4761755365,http://sfbay.craigslist.org/search/pen/apa,http://sfbay.craigslist.org/pen/apa/4761755365.html,2014-11-14 14:22,,,
palo alto,Charming FULLY FURNISHED one bed room UTILITIES INCLUDED,2695.0,1.0,4751599140,http://sfbay.craigslist.org/search/pen/apa,http://sfbay.craigslist.org/pen/apa/4751599140.html,2014-11-14 14:21,520.0,-122.131748,37.425115999999996
san mateo,Beautiful Luxury Apartments in a Central Location,3400.0,2.0,4742030396,http://sfbay.craigslist.org/search/pen/apa,http://sfbay.craigslist.org/pen/apa/4742030396.html,2014-11-14 14:20,1045.0,-122.30594199999999,37.549960999999996
san mateo,Huge 3 bedroom Apartment,3250.0,3.0,4761751338,http://sfbay.craigslist.org/search/pen/apa,http://sfbay.craigslist.org/pen/apa/4761751338.html,2014-11-14 14:20,1600.0,-122.331424,37.568668
palo alto,Great Studio Available!,2453.0,,4761730632,http://sfbay.craigslist.org/search/pen/apa,http://sfbay.craigslist.org/pen/apa/4761730632.html,2014-11-14 14:19,508.0,,
pacifica,Spacious One Bedroom in a Pet Friendly Community!,2145.0,1.0,4740072700,http://sfbay.craigslist.org/search/pen/apa,http://sfbay.craigslist.org/pen/apa/4740072700.html,2014-11-14 14:16,756.0,-122.47786,37.658938
pacifica,Spacious Two Bedroom with Walk-Out Patio!,3529.0,2.0,4737280612,http://sfbay.craigslist.org/search/pen/apa,http://sfbay.craigslist.org/pen/apa/4737280612.html,2014-11-14 14:16,925.0,-122.49365300000001,37.650665000000004
pacifica,Beautiful Two Bedroom with Amazing Ocean View!,3629.0,2.0,4740205866,http://sfbay.craigslist.org/search/pen/apa,http://sfbay.craigslist.org/pen/apa/4740205866.html,2014-11-14 14:16,925.0,,
santa rosa,Let Us Help You Into a New Home. - Ready For Move-In Now!,1725.0,2.0,4746180959,http://sfbay.craigslist.org/search/nby/apa,http://sfbay.craigslist.org/nby/apa/4746180959.html,2014-11-14 12:43,1068.0,-122.760493,38.512083000000004
santa rosa,"Spacious, Oversized Unit - Let Us Help You Into a New Home.",1725.0,2.0,4745852485,http://sfbay.craigslist.org/search/nby/apa,http://sfbay.craigslist.org/nby/apa/4745852485.html,2014-11-14 12:43,1068.0,-122.760493,38.512083000000004
santa rosa,PRIME RINCON VALLEY AREA ,1815.0,2.0,4752334183,http://sfbay.craigslist.org/search/nby/apa,http://sfbay.craigslist.org/nby/apa/4752334183.html,2014-11-14 12:37,,-122.656603,38.463233
tiburon / belvedere,Looking For a Short Term Lease? 6 Month Option Now Available,4250.0,2.0,4761520976,http://sfbay.craigslist.org/search/nby/apa,http://sfbay.craigslist.org/nby/apa/4761520976.html,2014-11-14 12:35,1075.0,-122.499192,37.895069
corte madera,Located in the Heart of Corte Madera / Georgeous Apartments,4299.0,3.0,4761558591,http://sfbay.craigslist.org/search/nby/apa,http://sfbay.craigslist.org/nby/apa/4761558591.html,2014-11-14 12:33,1533.0,-122.488541,37.919834
santa rosa,"Bright 1 bed, 1 bath, and approximately 720 sqft ",950.0,1.0,4761495786,http://sfbay.craigslist.org/search/nby/apa,http://sfbay.craigslist.org/nby/apa/4761495786.html,2014-11-14 12:32,,,
larkspur,Catch this resort style Townhome! Awesome location waiting for you!,3525.0,2.0,4761543313,http://sfbay.craigslist.org/search/nby/apa,http://sfbay.craigslist.org/nby/apa/4761543313.html,2014-11-14 12:29,,-122.5362,37.9367
noe valley,"TOP QUALITY FLAT! Views,HdwdFlrs,DinRm,WD,FP,Deck,Patio/2yards++ ",4250.0,2.0,4748687048,http://sfbay.craigslist.org/search/sfc/apa,http://sfbay.craigslist.org/sfc/apa/4748687048.html,2014-11-14 13:56,,-122.426748,37.739723
sunset / parkside,"Open House: Sat. 11/15 from 2 to 2:30pm; 3bd/2bth SFR, garage, yard",3995.0,3.0,4761705887,http://sfbay.craigslist.org/search/sfc/apa,http://sfbay.craigslist.org/sfc/apa/4761705887.html,2014-11-14 13:55,1600.0,-122.485456,37.733067
noe valley,"OPEN! QUALITY FLAT! Views,HdwdFlrs,DinRm,WD,FP,Deck,Patio/2yards++ ",4250.0,2.0,4758013613,http://sfbay.craigslist.org/search/sfc/apa,http://sfbay.craigslist.org/sfc/apa/4758013613.html,2014-11-14 13:55,,-122.426748,37.739723
glen park,"TopFlatwBreathtakenViews inSafeNeighborhd nrBART,GoogleShuttleStp,MUNI",3100.0,2.0,4761710364,http://sfbay.craigslist.org/search/sfc/apa,http://sfbay.craigslist.org/sfc/apa/4761710364.html,2014-11-14 13:54,1000.0,-122.43974299999999,37.731584000000005
sunset / parkside,IN LAW STUDIO FOR RENT IN THE SUNSET,1595.0,,4761709046,http://sfbay.craigslist.org/search/sfc/apa,http://sfbay.craigslist.org/sfc/apa/4761709046.html,2014-11-14 13:53,,-122.499784,37.749472
sunset / parkside," Immaculate two bedroom, one and one half bathroom",1600.0,2.0,4761653816,http://sfbay.craigslist.org/search/sfc/apa,http://sfbay.craigslist.org/sfc/apa/4761653816.html,2014-11-14 13:51,1445.0,-122.47986399999999,37.741224
marina / cow hollow, LARGE TOP FLOOR STUDIO APT FOR RENT 1 BLOCK FROM UNION ST /MARINA ,1995.0,,4761705305,http://sfbay.craigslist.org/search/sfc/apa,http://sfbay.craigslist.org/sfc/apa/4761705305.html,2014-11-14 13:51,,-122.42581399999999,37.799276
SOMA / south beach,Open House: Saturday 11/15 from 1 to 1:30pm; 2 bd/2bth condo w/prkg,4100.0,2.0,4761702268,http://sfbay.craigslist.org/search/sfc/apa,http://sfbay.craigslist.org/sfc/apa/4761702268.html,2014-11-14 13:49,1070.0,,
fairfield / vacaville,Live in Luxury in a Huge Apartment with a Gourmet Kitchen!,1076.0,1.0,4761773192,http://sfbay.craigslist.org/search/eby/apa,http://sfbay.craigslist.org/eby/apa/4761773192.html,2014-11-14 14:55,708.0,-121.97423899999998,38.346283
berkeley north / hills,OPEN SUN.► AVAIL. DEC 20TH: Private 1 Bedroom in North Berkeley Hills,2195.0,1.0,4761806616,http://sfbay.craigslist.org/search/eby/apa,http://sfbay.craigslist.org/eby/apa/4761806616.html,2014-11-14 14:55,,-122.263927,37.878088
albany / el cerrito,"535 Liberty St., Apartment, El Cerrito $1,695/month",1695.0,1.0,4761786690,http://sfbay.craigslist.org/search/eby/apa,http://sfbay.craigslist.org/eby/apa/4761786690.html,2014-11-14 14:54,,-122.30124099999999,37.904158
oakland lake merritt / grand,~*~@ Beautiful and Comfortable JUNIOR-ONE-BEDROOM FLAT for Rent @~*~ ,1450.0,1.0,4761783814,http://sfbay.craigslist.org/search/eby/apa,http://sfbay.craigslist.org/eby/apa/4761783814.html,2014-11-14 14:53,,-122.237555,37.802537
vallejo / benicia,Gorgeous Remodeled 4BR Benicia Home in Overlook,2950.0,4.0,4761792557,http://sfbay.craigslist.org/search/eby/apa,http://sfbay.craigslist.org/eby/apa/4761792557.html,2014-11-14 14:53,2904.0,-122.148843,38.061918
oakland lake merritt / grand,"262 Vernon St., Apartment, Oakland $1,725/month",1725.0,1.0,4761772497,http://sfbay.craigslist.org/search/eby/apa,http://sfbay.craigslist.org/eby/apa/4761772497.html,2014-11-14 14:52,,-122.25823999999999,37.814624
hayward / castro valley,$300 deposit and we will waive the application fees!,1750.0,1.0,4761765545,http://sfbay.craigslist.org/search/eby/apa,http://sfbay.craigslist.org/eby/apa/4761765545.html,2014-11-14 14:51,668.0,-122.081795,37.679881
dublin / pleasanton / livermore,The LARGEST Closet You Are Going To Find!!,2050.0,1.0,4761765271,http://sfbay.craigslist.org/search/eby/apa,http://sfbay.craigslist.org/eby/apa/4761765271.html,2014-11-14 14:51,796.0,-121.894589,37.69893
san jose downtown,Beautiful Brand New Town Home with 4 B & 3.5 baths ,3400.0,4.0,4761796798,http://sfbay.craigslist.org/search/sby/apa,http://sfbay.craigslist.org/sby/apa/4761796798.html,2014-11-14 14:49,,-121.863965,37.340441
los gatos,OPEN HOUSE TOURS THIS WEEKEND! Vivere- now leasing,2873.0,1.0,4761783947,http://sfbay.craigslist.org/search/sby/apa,http://sfbay.craigslist.org/sby/apa/4761783947.html,2014-11-14 14:48,639.0,-121.97456799999999,37.230544
los gatos,OPEN HOUSE TOURS THIS WEEKEND! Vivere now leasing BRAND NEW Townhomes,3995.0,2.0,4761785029,http://sfbay.craigslist.org/search/sby/apa,http://sfbay.craigslist.org/sby/apa/4761785029.html,2014-11-14 14:47,1182.0,-121.97456799999999,37.230544
sunnyvale,Gorgeous One Bed One Bath In Convenient Location!,2340.0,1.0,4761638227,http://sfbay.craigslist.org/search/sby/apa,http://sfbay.craigslist.org/sby/apa/4761638227.html,2014-11-14 14:45,751.0,-121.996071,37.406240000000004
mountain view,One Bedroom Mountain View,1495.0,1.0,4761788044,http://sfbay.craigslist.org/search/sby/apa,http://sfbay.craigslist.org/sby/apa/4761788044.html,2014-11-14 14:43,976.0,-122.089867,37.386873
san jose south,Come tour today and check out our new and improved Bark Park!! ,2199.0,2.0,4761756602,http://sfbay.craigslist.org/search/sby/apa,http://sfbay.craigslist.org/sby/apa/4761756602.html,2014-11-14 14:43,932.0,-121.873226,37.253833
milpitas,3 bed/ 2 bath AMAZING location!! Move-in ASAP!! Call us today!!,2995.0,3.0,4761768171,http://sfbay.craigslist.org/search/sby/apa,http://sfbay.craigslist.org/sby/apa/4761768171.html,2014-11-14 14:41,1259.0,-121.895,37.4352
Los Altos,"3 Bed + 2 bath, 1800 Square feet New Executive Penthouse in Downtown Los Altos",4995.0,3.0,4761748323,http://sfbay.craigslist.org/search/sby/apa,http://sfbay.craigslist.org/sby/apa/4761748323.html,2014-11-14 14:40,1800.0,-122.116299,37.377251
pacifica,Come Home to a Beautiful Ocean View!,2609.0,,4740115836,http://sfbay.craigslist.org/search/pen/apa,http://sfbay.craigslist.org/pen/apa/4740115836.html,2014-11-14 14:16,590.0,-122.493374,37.650767
mountain view,2442 Thaddeus Drive ,3700.0,4.0,4751529575,http://sfbay.craigslist.org/search/pen/apa,http://sfbay.craigslist.org/pen/apa/4751529575.html,2014-11-14 14:15,1600.0,-122.09743,37.41131
redwood city,Beautifully Remodeled 3 Bedroom Redwood City Townhome,3650.0,3.0,4761736212,http://sfbay.craigslist.org/search/pen/apa,http://sfbay.craigslist.org/pen/apa/4761736212.html,2014-11-14 14:10,1620.0,-122.220327,37.468077
san bruno,APT FOR RENT - 499 Poplar Ave #4,1695.0,1.0,4761719434,http://sfbay.craigslist.org/search/pen/apa,http://sfbay.craigslist.org/pen/apa/4761719434.html,2014-11-14 14:09,,-122.41418300000001,37.622335
belmont,CONVENIENT AND VERY DESIRABLE BELMONT HILLS HOME,4295.0,3.0,4761732662,http://sfbay.craigslist.org/search/pen/apa,http://sfbay.craigslist.org/pen/apa/4761732662.html,2014-11-14 14:08,1600.0,-122.316649,37.512943
mountain view,"Fantastic Location!! Steps to CALTRAIN, ELCAMINO, SAN ANTONIO SHOPS!!",2395.0,2.0,4761681604,http://sfbay.craigslist.org/search/pen/apa,http://sfbay.craigslist.org/pen/apa/4761681604.html,2014-11-14 14:07,700.0,-122.115847,37.404777
larkspur,Top Floor! Cottage style! Close to Ferry & Country Mart! Call today!,2595.0,1.0,4761547753,http://sfbay.craigslist.org/search/nby/apa,http://sfbay.craigslist.org/nby/apa/4761547753.html,2014-11-14 12:25,,-122.5362,37.9367
petaluma,Escape to Your Own Invigorating Haven! Azure at Lakeville Square,2245.0,2.0,4761445828,http://sfbay.craigslist.org/search/nby/apa,http://sfbay.craigslist.org/nby/apa/4761445828.html,2014-11-14 12:25,,-122.60106999999999,38.227663
larkspur,Best location in Marin! Saltwater Pool! Walk to Ferry & Shops!,3595.0,2.0,4761534481,http://sfbay.craigslist.org/search/nby/apa,http://sfbay.craigslist.org/nby/apa/4761534481.html,2014-11-14 12:24,,-122.5362,37.9367
rohnert pk / cotati,"Leave a holding deposit for a great apartment, WIN PRIZES!!!",1750.0,2.0,4739995940,http://sfbay.craigslist.org/search/nby/apa,http://sfbay.craigslist.org/nby/apa/4739995940.html,2014-11-14 12:22,,-122.70849799999999,38.341814
santa rosa,A HIDDEN GEM..... EXCELLENT LOCATION,1705.0,2.0,4742123364,http://sfbay.craigslist.org/search/nby/apa,http://sfbay.craigslist.org/nby/apa/4742123364.html,2014-11-14 12:22,,-122.656775,38.4632
napa county,ST HELENA WOODED HILLSIDE SETTING IN TOWN,4250.0,3.0,4761502631,http://sfbay.craigslist.org/search/nby/apa,http://sfbay.craigslist.org/nby/apa/4761502631.html,2014-11-14 12:14,2800.0,-122.481408,38.492675
larkspur,Terrific Park View! Lots of storage! Walk to Ferry & Country Mart!,3495.0,2.0,4761499315,http://sfbay.craigslist.org/search/nby/apa,http://sfbay.craigslist.org/nby/apa/4761499315.html,2014-11-14 12:01,,-122.5362,37.9367
san rafael,Month to Month No Lease,2175.0,2.0,4757110560,http://sfbay.craigslist.org/search/nby/apa,http://sfbay.craigslist.org/nby/apa/4757110560.html,2014-11-14 12:00,1200.0,-122.54991100000001,38.007684000000005
nob hill,Live in the Heart of Nob Hill! Updated 1BR w/ Gorgeous Kitchen!,2495.0,1.0,4747486223,http://sfbay.craigslist.org/search/sfc/apa,http://sfbay.craigslist.org/sfc/apa/4747486223.html,2014-11-14 13:48,,-122.41983400000001,37.795253
sunset / parkside,Look for Short Term Rental,1000.0,1.0,4761699121,http://sfbay.craigslist.org/search/sfc/apa,http://sfbay.craigslist.org/sfc/apa/4761699121.html,2014-11-14 13:47,,-122.4836,37.7593
potrero hill,Stunning views from our rooftop! Rent this 1 bed / 1 bath today!,3475.0,1.0,4761689630,http://sfbay.craigslist.org/search/sfc/apa,http://sfbay.craigslist.org/sfc/apa/4761689630.html,2014-11-14 13:41,,-122.38864,37.761324
