neighborhood,title,price,bedrooms,pid,sourcepage,link,date,sqft,longitude,latitude
alexandria va,"*One Bedroom, Amazing Pricing, Perfect Location*",1315.0,1.0,4761801142,http://washingtondc.craigslist.org/search/apa?s=400,http://washingtondc.craigslist.org/nva/apa/4761801142.html,2014-11-14 17:58,700.0,-77.124517,38.811824
"4601 Connecticut Ave, NW Washington DC",SAVE over $3000 if you Apply THIS WEEK. CALL NOW!,2899.0,2.0,4748883912,http://washingtondc.craigslist.org/search/apa?s=400,http://washingtondc.craigslist.org/doc/apa/4748883912.html,2014-11-14 17:58,1000.0,-77.066714,38.949683
Kingstowne,Located In Alexandria!!!,1599.0,2.0,4761760162,http://washingtondc.craigslist.org/search/apa?s=400,http://washingtondc.craigslist.org/nva/apa/4761760162.html,2014-11-14 17:58,858.0,-77.1485,38.7596
Arlington,"Luxury 2 BR, 2 Bathroom Apt in Prime Arlington Location",2250.0,2.0,4761795875,http://washingtondc.craigslist.org/search/apa?s=400,http://washingtondc.craigslist.org/nva/apa/4761795875.html,2014-11-14 17:58,1056.0,-77.076325,38.847606
"National Harbor, MD",One Bedrooms Along Potomac!,1800.0,1.0,4761818644,http://washingtondc.craigslist.org/search/apa?s=300,http://washingtondc.craigslist.org/doc/apa/4761818644.html,2014-11-14 18:14,748.0,,
Gaithersburg,"2 Bed, 2 Bath condo for rent",1400.0,2.0,4761828639,http://washingtondc.craigslist.org/search/apa?s=300,http://washingtondc.craigslist.org/mld/apa/4761828639.html,2014-11-14 18:14,1200.0,,
Downtown/ capitol hill/ DC,"Beautiful remodelled 1 bed, excellent location- utilties included-",1325.0,1.0,4761834231,http://washingtondc.craigslist.org/search/apa?s=300,http://washingtondc.craigslist.org/doc/apa/4761834231.html,2014-11-14 18:14,700.0,,
ALEXANDRIA,"ONE LEVEL * ALEXANDRIA HOME AVAILABLE* RENT, RENT TO OWN* ",1690.0,3.0,4761782963,http://washingtondc.craigslist.org/search/apa?s=300,http://washingtondc.craigslist.org/nva/apa/4761782963.html,2014-11-14 18:14,,-77.1073,38.7192
North Bethesda,Open House Saturday Nov. 15th 1-4 pm ,1450.0,1.0,4761810134,http://washingtondc.craigslist.org/search/apa?s=300,http://washingtondc.craigslist.org/mld/apa/4761810134.html,2014-11-14 18:13,750.0,-77.105935,39.026569
Arlington - Courthouse Metro,"Spacious Studio w/Granite, Wood Floors, and Courtyard Views",1752.0,,4761814245,http://washingtondc.craigslist.org/search/apa?s=300,http://washingtondc.craigslist.org/nva/apa/4761814245.html,2014-11-14 18:13,441.0,-77.081415,38.891496999999994
"Woodbridge, VA",Come visit us this weekend and ask about our wonderful deals,1075.0,1.0,4761744024,http://washingtondc.craigslist.org/search/apa?s=300,http://washingtondc.craigslist.org/nva/apa/4761744024.html,2014-11-14 18:13,588.0,,
woodbridge,renovated nice 3 level townhouse rent it now,1450.0,3.0,4737674357,http://washingtondc.craigslist.org/search/apa?s=300,http://washingtondc.craigslist.org/nva/apa/4737674357.html,2014-11-14 18:13,1500.0,-77.3451,38.6438
Wheaton,"Amazing studio, with a spectacular rooftop view.",1304.0,,4761815423,http://washingtondc.craigslist.org/search/apa?s=200,http://washingtondc.craigslist.org/mld/apa/4761815423.html,2014-11-14 18:32,549.0,,
,Quality and convenience at a price you can afford!,1326.0,1.0,4761775529,http://washingtondc.craigslist.org/search/apa?s=200,http://washingtondc.craigslist.org/nva/apa/4761775529.html,2014-11-14 18:32,749.0,-77.445752,38.866695
Washington DC,Burroughs Apartments From $825**FREE UTILITIES** Capitol Heights Metro,825.0,1.0,4761826906,http://washingtondc.craigslist.org/search/apa?s=200,http://washingtondc.craigslist.org/doc/apa/4761826906.html,2014-11-14 18:32,,,
Ashburn,Pay $0 in rent until January 2015!,1383.0,1.0,4761794778,http://washingtondc.craigslist.org/search/apa?s=200,http://washingtondc.craigslist.org/nva/apa/4761794778.html,2014-11-14 18:31,775.0,-77.48715200000001,39.006778999999995
Bethesda,Short Term Leases Available in beautiful Bethesda community,1895.0,2.0,4758478721,http://washingtondc.craigslist.org/search/apa?s=200,http://washingtondc.craigslist.org/nva/apa/4758478721.html,2014-11-14 18:31,770.0,-77.117692,38.947533
Bethesda,It's time to start living the good life! Luxury apt homes!,2375.0,2.0,4758482126,http://washingtondc.craigslist.org/search/apa?s=200,http://washingtondc.craigslist.org/nva/apa/4758482126.html,2014-11-14 18:31,952.0,-77.117692,38.947533
Navy Yard,1+den Unit Available Now,2288.0,2.0,4721596758,http://washingtondc.craigslist.org/search/apa?s=200,http://washingtondc.craigslist.org/doc/apa/4721596758.html,2014-11-14 18:31,,,
Chevy Chase,Studio Garden Apartment Furnished,1100.0,1.0,4761883683,http://washingtondc.craigslist.org/search/apa?s=100,http://washingtondc.craigslist.org/mld/apa/4761883683.html,2014-11-14 18:59,901.0,-77.096815,38.974474
"Gaithersburg, MD","�AGUA, GAS Y PARQUEO GRATIS! ",1240.0,1.0,4761881438,http://washingtondc.craigslist.org/search/apa?s=100,http://washingtondc.craigslist.org/doc/apa/4761881438.html,2014-11-14 18:59,791.0,-77.192388,39.149566
"Howard, UMD, Catholic, Trinity, AU, UDC",Live At The Top! 24 Hrs Fitness! Cable! Game Room! WiFi! Mall!,759.0,4.0,4761858019,http://washingtondc.craigslist.org/search/apa?s=100,http://washingtondc.craigslist.org/mld/apa/4761858019.html,2014-11-14 18:57,1310.0,-76.953934,38.968537
Vienna/Tyson's/Wolftrap,One Bedroom One Bathroom Apartment ,1000.0,1.0,4761868849,http://washingtondc.craigslist.org/search/apa?s=100,http://washingtondc.craigslist.org/nva/apa/4761868849.html,2014-11-14 18:57,800.0,-77.2649,38.928
"Largo, Bowie, Upper Marlboro, MD","Top floor Penthouse! Walk 2 Metro, Brand New Upgrades! Move-in Now",1291.0,1.0,4761757872,http://washingtondc.craigslist.org/search/apa?s=100,http://washingtondc.craigslist.org/mld/apa/4761757872.html,2014-11-14 18:57,805.0,-76.830812,38.881986
Just West of Herndon Parkway off Old Ox ,3BR/3.5BA Townhouse in Sterling 11/01/2014,2000.0,3.0,4761871564,http://washingtondc.craigslist.org/search/apa?s=100,http://washingtondc.craigslist.org/nva/apa/4761871564.html,2014-11-14 18:56,2052.0,,
Georgetown,"$1,000 Off Charming Studios at Kew Gardens!",1569.0,,4761892174,http://washingtondc.craigslist.org/search/apa?s=100,http://washingtondc.craigslist.org/doc/apa/4761892174.html,2014-11-14 18:56,350.0,-77.055938,38.910454
Beltsville,Room for rent $550 ,550.0,1.0,4761962014,http://washingtondc.craigslist.org/search/apa,http://washingtondc.craigslist.org/mld/apa/4761962014.html,2014-11-14 19:52,,,
Reston,3 bed 2 bath clean street Rent to own new master bedroom,1400.0,3.0,4761869601,http://washingtondc.craigslist.org/search/apa,http://washingtondc.craigslist.org/nva/apa/4761869601.html,2014-11-14 19:52,1946.0,,
Arlington,Gorgeous kitchen with new appliances.,2200.0,2.0,4761961028,http://washingtondc.craigslist.org/search/apa,http://washingtondc.craigslist.org/nva/apa/4761961028.html,2014-11-14 19:51,1015.0,-77.049141,38.859962
Rosslyn / Arlington,Furnished **Remodeled**total renovation**All Utilities included & WiFi,1950.0,1.0,4718857998,http://washingtondc.craigslist.org/search/apa,http://washingtondc.craigslist.org/nva/apa/4718857998.html,2014-11-14 19:50,560.0,-77.06982099999999,38.893353999999995
Bloomingdale,1 BR in Bloomingdale,1950.0,1.0,4761959918,http://washingtondc.craigslist.org/search/apa,http://washingtondc.craigslist.org/doc/apa/4761959918.html,2014-11-14 19:50,800.0,-77.01244399999999,38.914144
"Washington, DC",Studio Apartment! Available Immediately!,1561.0,,4761951041,http://washingtondc.craigslist.org/search/apa,http://washingtondc.craigslist.org/doc/apa/4761951041.html,2014-11-14 19:50,507.0,-77.07244399999999,38.933859999999996
Fairfax,Luxury Condo minutes from shopping/metro/66/50!,1999.0,2.0,4758430656,http://washingtondc.craigslist.org/search/apa,http://washingtondc.craigslist.org/nva/apa/4758430656.html,2014-11-14 19:47,1053.0,-77.3885,38.8776
Congress Heights, 2 bed plus den- Newly Renovated apt in 4 unit building- quiet street,1325.0,2.0,4761935216,http://washingtondc.craigslist.org/search/apa,http://washingtondc.craigslist.org/doc/apa/4761935216.html,2014-11-14 19:47,750.0,-76.99949699999999,38.843059000000004
Woodbridge,"Fully Equipped Kitchen, Washer / Dryer and More ",1119.0,1.0,4761943847,http://washingtondc.craigslist.org/search/apa,http://washingtondc.craigslist.org/nva/apa/4761943847.html,2014-11-14 19:47,713.0,-77.329066,38.681757
Clarendon,Clarendon Chalet Style 2 BR Apartment,2000.0,2.0,4761810778,http://washingtondc.craigslist.org/search/apa?s=400,http://washingtondc.craigslist.org/nva/apa/4761810778.html,2014-11-14 17:58,,-77.0932,38.8871
Alexandria,Apply Now And Save Big!!,1210.0,2.0,4761801511,http://washingtondc.craigslist.org/search/apa?s=400,http://washingtondc.craigslist.org/nva/apa/4761801511.html,2014-11-14 17:58,950.0,-77.12,38.832
Arlington,"Remarkable Amenities, Trendy Community, Community Walking Trails",1704.0,1.0,4761730375,http://washingtondc.craigslist.org/search/apa?s=400,http://washingtondc.craigslist.org/nva/apa/4761730375.html,2014-11-14 17:57,975.0,-77.054902,38.857952000000004
"Arlington, 5 Min Walk to East Falls Church Metro","Top Floor Two Bedroom, Great View!",2919.0,2.0,4761791373,http://washingtondc.craigslist.org/search/apa?s=400,http://washingtondc.craigslist.org/nva/apa/4761791373.html,2014-11-14 17:57,1333.0,,
Washington DC,"Large 1BR, 1Bath Excellent location, utilities inc.",1595.0,1.0,4761797518,http://washingtondc.craigslist.org/search/apa?s=400,http://washingtondc.craigslist.org/doc/apa/4761797518.html,2014-11-14 17:57,840.0,-77.071107,38.957223
Columbia Heights,Large 1bd with Balcony. Come see me,2234.0,1.0,4761802021,http://washingtondc.craigslist.org/search/apa?s=400,http://washingtondc.craigslist.org/doc/apa/4761802021.html,2014-11-14 17:57,722.0,-77.0322,38.9327
Old Town,Newly Renovated with granite and stainless appliances!,1955.0,2.0,4761783250,http://washingtondc.craigslist.org/search/apa?s=400,http://washingtondc.craigslist.org/nva/apa/4761783250.html,2014-11-14 17:57,1062.0,-77.072848,38.803536
Connecticut Ave NW,TODAYS SPECIAL: WAIVED PRORATE! NO APPLICATION FEES! CALL NOW!!,1999.0,1.0,4744105425,http://washingtondc.craigslist.org/search/apa?s=400,http://washingtondc.craigslist.org/doc/apa/4744105425.html,2014-11-14 17:57,775.0,-77.066714,38.949683
511 Four Mile Rd,Welcome Home Park Vue of Alexandria!,1593.0,1.0,4761752899,http://washingtondc.craigslist.org/search/apa?s=300,http://washingtondc.craigslist.org/nva/apa/4761752899.html,2014-11-14 18:12,1005.0,-77.064528,38.842684999999996
1st and Victor,$1250 /mo. - Nice 1Bedroom for Rent - $1250.00/mo.,1250.0,1.0,4750053782,http://washingtondc.craigslist.org/search/apa?s=300,http://washingtondc.craigslist.org/doc/apa/4750053782.html,2014-11-14 18:12,875.0,-77.005899,38.943556
Silver Spring,Beautiful Floorplan! Huge Living&Dining! Washer and Dryer! Call Now!! ,1234.0,2.0,4761774499,http://washingtondc.craigslist.org/search/apa?s=300,http://washingtondc.craigslist.org/mld/apa/4761774499.html,2014-11-14 18:12,1007.0,,
Montgomery Village,"Beautiful and Quiet 3 Bed, 2.5 BA Townhouse, 3 Finished Levels",1850.0,3.0,4761725582,http://washingtondc.craigslist.org/search/apa?s=300,http://washingtondc.craigslist.org/mld/apa/4761725582.html,2014-11-14 18:12,1887.0,-77.19228000000001,39.184602000000005
Bethesda,Master bedroom available in great high-rise apt complext,1000.0,3.0,4761705545,http://washingtondc.craigslist.org/search/apa?s=300,http://washingtondc.craigslist.org/mld/apa/4761705545.html,2014-11-14 18:12,,-77.09739499999999,38.990078999999994
Grosvenor,2 bedroom 2 bath for rent Utilities Inlcuded,2200.0,2.0,4761831804,http://washingtondc.craigslist.org/search/apa?s=300,http://washingtondc.craigslist.org/mld/apa/4761831804.html,2014-11-14 18:12,,,
Petworth,"Beautiful, sunny, spacious garden apartment",1800.0,2.0,4751701066,http://washingtondc.craigslist.org/search/apa?s=300,http://washingtondc.craigslist.org/doc/apa/4751701066.html,2014-11-14 18:12,1000.0,-77.014071,38.950099
Logan Circle,1+DEN IN PERFECT LOCATION,2900.0,2.0,4739050152,http://washingtondc.craigslist.org/search/apa?s=200,http://washingtondc.craigslist.org/doc/apa/4739050152.html,2014-11-14 18:31,,,
Bethesda,"Pet Friendly! Convenient, metro accessible location!",1595.0,1.0,4758478101,http://washingtondc.craigslist.org/search/apa?s=200,http://washingtondc.craigslist.org/mld/apa/4758478101.html,2014-11-14 18:31,620.0,,
Columbia Heights,MODERN STUDIO UNIT,1680.0,,4739308367,http://washingtondc.craigslist.org/search/apa?s=200,http://washingtondc.craigslist.org/doc/apa/4739308367.html,2014-11-14 18:31,,,
Penn Quarter Gallery Place/Metro Center,"Corner Apartment View, Private Balcony",2800.0,1.0,4761858723,http://washingtondc.craigslist.org/search/apa?s=200,http://washingtondc.craigslist.org/doc/apa/4761858723.html,2014-11-14 18:31,813.0,-77.02296199999999,38.894796
Columbia Heights,2+DEN PENTHOUSE LOFT!,4000.0,3.0,4725955154,http://washingtondc.craigslist.org/search/apa?s=200,http://washingtondc.craigslist.org/doc/apa/4725955154.html,2014-11-14 18:31,,,
No-Ma,1 Bedroom Unit Available Now!,1950.0,1.0,4734423908,http://washingtondc.craigslist.org/search/apa?s=200,http://washingtondc.craigslist.org/doc/apa/4734423908.html,2014-11-14 18:31,,,
Woodley Park,Beautiful 1 Bedroom for Great Price! FREE RENT UNTIL 2015!,1860.0,1.0,4736399412,http://washingtondc.craigslist.org/search/apa?s=200,http://washingtondc.craigslist.org/doc/apa/4736399412.html,2014-11-14 18:31,,,
"NoMa, Union Station",SPACIOUS STUDIO IN THE HEART OF DC!!,1636.0,,4739069841,http://washingtondc.craigslist.org/search/apa?s=200,http://washingtondc.craigslist.org/doc/apa/4739069841.html,2014-11-14 18:31,,,
Bethesda,One Bedroom near Sibley Memorial Hospital and NIH,1595.0,1.0,4761878901,http://washingtondc.craigslist.org/search/apa?s=100,http://washingtondc.craigslist.org/mld/apa/4761878901.html,2014-11-14 18:56,620.0,-77.117692,38.947533
ROCKVILLE,"ROCKVILLE, MD./WHITE FLINT AREA",1500.0,1.0,4761891347,http://washingtondc.craigslist.org/search/apa?s=100,http://washingtondc.craigslist.org/mld/apa/4761891347.html,2014-11-14 18:55,,-77.114475,39.050385
rockville,"HURRY LAST FEW REMAIN 1BR TERRACE, Palladian",1574.0,1.0,4761858430,http://washingtondc.craigslist.org/search/apa?s=100,http://washingtondc.craigslist.org/mld/apa/4761858430.html,2014-11-14 18:55,,-77.155754,39.079082
"Foggy Bottom NW, Georgetown","Just 1 block to Foggy Bottom METRO, Washer/Dryer, ROOF DECK",2800.0,2.0,4761875929,http://washingtondc.craigslist.org/search/apa?s=100,http://washingtondc.craigslist.org/doc/apa/4761875929.html,2014-11-14 18:54,,-77.05143299999999,38.899575
Centreville,3BRs and 3.5 Baths - Garage Townhouse ,2100.0,3.0,4761890358,http://washingtondc.craigslist.org/search/apa?s=100,http://washingtondc.craigslist.org/nva/apa/4761890358.html,2014-11-14 18:54,1600.0,-77.45572299999999,38.851569
Gaithersburg,"Beautiful 3 Bed 3.5 Bath (New Carpet, Fridge, Upgraded Kitchen)",1895.0,3.0,4748615632,http://washingtondc.craigslist.org/search/apa?s=100,http://washingtondc.craigslist.org/mld/apa/4748615632.html,2014-11-14 18:54,1750.0,-77.166168,39.163299
Centreville/Clifton,Newly Renovated Basement ,975.0,,4761824226,http://washingtondc.craigslist.org/search/apa?s=100,http://washingtondc.craigslist.org/nva/apa/4761824226.html,2014-11-14 18:54,,-77.414625,38.827890000000004
Stoney Mill/ Kensington,Spacious House Near Park,1775.0,4.0,4761888674,http://washingtondc.craigslist.org/search/apa?s=100,http://washingtondc.craigslist.org/mld/apa/4761888674.html,2014-11-14 18:53,2150.0,-77.087975,39.053717999999996
<0.5 mi to Rockville Metro,Walk to Metro--Large renovated home for rent,2500.0,4.0,4728048362,http://washingtondc.craigslist.org/search/apa,http://washingtondc.craigslist.org/mld/apa/4728048362.html,2014-11-14 19:46,,-77.143636,39.090351
Germantown,Like NEW Condo Near Milestone Shopping Center for Rent,1600.0,2.0,4754761898,http://washingtondc.craigslist.org/search/apa,http://washingtondc.craigslist.org/mld/apa/4754761898.html,2014-11-14 19:46,1220.0,,
New Carrollton / Lanham / Bowie,1 Bedroom Condo / Apartment for Rent,1200.0,1.0,4761955314,http://washingtondc.craigslist.org/search/apa,http://washingtondc.craigslist.org/mld/apa/4761955314.html,2014-11-14 19:46,,-76.87854300000001,38.95664
Fairfax,"Redesigned Kitchens! White Shaker-Style Maple Cabinets, New Lighting",1571.0,2.0,4761877265,http://washingtondc.craigslist.org/search/apa,http://washingtondc.craigslist.org/nva/apa/4761877265.html,2014-11-14 19:45,925.0,-77.3885,38.8776
ne dc,Brand New! 1 Month FREE* Luxury apartment*1 Block to Metro,2747.0,2.0,4761942962,http://washingtondc.craigslist.org/search/apa,http://washingtondc.craigslist.org/doc/apa/4761942962.html,2014-11-14 19:43,1083.0,-77.003351,38.908759
stafford,**ALL Credit Considered**Apply Today/Move Tomorrow**5 BEDROOMS**,2100.0,5.0,4721018584,http://washingtondc.craigslist.org/search/apa,http://washingtondc.craigslist.org/nva/apa/4721018584.html,2014-11-14 19:40,2884.0,-77.379005,38.487927
Upper Marlboro-,Spacious End Unit Town House - w/garage and driveway- large bedrooms,1695.0,2.0,4761933614,http://washingtondc.craigslist.org/search/apa,http://washingtondc.craigslist.org/mld/apa/4761933614.html,2014-11-14 19:39,1500.0,-76.754726,38.825503000000005
Bowie,Just Steps From Town Center 1 Bedroom *With Fireplace Apartment Home,1345.0,1.0,4758716868,http://washingtondc.craigslist.org/search/apa?s=400,http://washingtondc.craigslist.org/mld/apa/4758716868.html,2014-11-14 17:57,807.0,-76.7871,38.9194
Adams Morgan/Dupont Circle/U Street,Studio - EVER THOUGHT OF CHANGING YOUR VIEW!!,1795.0,,4761808760,http://washingtondc.craigslist.org/search/apa?s=400,http://washingtondc.craigslist.org/doc/apa/4761808760.html,2014-11-14 17:57,,-77.044446,38.919587
Alexandria - Near Pentagon City Mall,Fantastic neighborhood! Great apartment homes.,1629.0,1.0,4761776528,http://washingtondc.craigslist.org/search/apa?s=400,http://washingtondc.craigslist.org/nva/apa/4761776528.html,2014-11-14 17:56,1058.0,-77.103598,38.835386
,FANTASTIC 3X2 APARTMENT FOR $ WITH BALCONY!,2150.0,3.0,4761777019,http://washingtondc.craigslist.org/search/apa?s=400,http://washingtondc.craigslist.org/nva/apa/4761777019.html,2014-11-14 17:56,1746.0,-77.1448,38.8502
Woodbridge,Large 2 Bedroom with Fantastic Closets and Large Rooms,1581.0,2.0,4761807436,http://washingtondc.craigslist.org/search/apa?s=400,http://washingtondc.craigslist.org/nva/apa/4761807436.html,2014-11-14 17:56,1000.0,,
"Rockville, MD","Giving Away $1,000 Gift Card to Furnish this Spacious 1BR + Den!",2168.0,1.0,4749041793,http://washingtondc.craigslist.org/search/apa?s=400,http://washingtondc.craigslist.org/mld/apa/4749041793.html,2014-11-14 17:56,1084.0,-77.12815400000001,39.0612
Adams Morgan/Dupont Circle/U Street,Studio - THE ULTIMATE CITY ADDRESS!! OPEN HOUSE SATURDAY!,1795.0,,4761806323,http://washingtondc.craigslist.org/search/apa?s=400,http://washingtondc.craigslist.org/doc/apa/4761806323.html,2014-11-14 17:55,500.0,-77.044446,38.919587
489N Armistead,1Bed 1Bath-Condo at Alexandria city-West,1295.0,1.0,4761806305,http://washingtondc.craigslist.org/search/apa?s=400,http://washingtondc.craigslist.org/nva/apa/4761806305.html,2014-11-14 17:55,761.0,-77.7228,39.1572
,Prepare for a Bargain! Enormous Three Bedroom,2150.0,3.0,4761803270,http://washingtondc.craigslist.org/search/apa?s=300,http://washingtondc.craigslist.org/nva/apa/4761803270.html,2014-11-14 18:12,1746.0,-77.1448,38.8502
The Yards/Capitol Riverfront,"River Views, 1 Month Free, Premier Floor, Free VIDA Membership",2465.0,1.0,4761787183,http://washingtondc.craigslist.org/search/apa?s=300,http://washingtondc.craigslist.org/doc/apa/4761787183.html,2014-11-14 18:11,660.0,-77.0015,38.874897
Silver Spring 20903,HURRY UP! Starting From $900 in 20903,900.0,,4755282476,http://washingtondc.craigslist.org/search/apa?s=300,http://washingtondc.craigslist.org/mld/apa/4755282476.html,2014-11-14 18:11,,,
"Arlington, VA",Spacious 1BR Conveinently Located in Pentagon Row! Steps from Metro,1820.0,1.0,4761829828,http://washingtondc.craigslist.org/search/apa?s=300,http://washingtondc.craigslist.org/nva/apa/4761829828.html,2014-11-14 18:11,705.0,-77.062612,38.862099
Beltsville MD,"Just remodel 2 bedroom,1&1/2 bath",1450.0,2.0,4754061507,http://washingtondc.craigslist.org/search/apa?s=300,http://washingtondc.craigslist.org/mld/apa/4754061507.html,2014-11-14 18:10,989.0,,
,1 bedroom- Open floor plans!! Great for entertaining!!,1405.0,1.0,4761801226,http://washingtondc.craigslist.org/search/apa?s=300,http://washingtondc.craigslist.org/mld/apa/4761801226.html,2014-11-14 18:10,815.0,-77.189,39.1419
alexandria va,Spend Your *Thanksgiving* In Your NEW Apartment ,1699.0,2.0,4761796251,http://washingtondc.craigslist.org/search/apa?s=300,http://washingtondc.craigslist.org/nva/apa/4761796251.html,2014-11-14 18:10,1020.0,,
Van Ness NW DC,Large 2 Bedroom/2 Bath Available Now! Utilities Included! Metro!,2860.0,2.0,4736027901,http://washingtondc.craigslist.org/search/apa?s=200,http://washingtondc.craigslist.org/doc/apa/4736027901.html,2014-11-14 18:30,1100.0,-77.066215,38.948825
"Chinatown, NoMa","1+DEN, 2 BATH IN CHINATOWN * 1 MONTH FREE!*",2630.0,2.0,4739224995,http://washingtondc.craigslist.org/search/apa?s=200,http://washingtondc.craigslist.org/doc/apa/4739224995.html,2014-11-14 18:30,,,
"NoMa, Union Station",1 bedroom unit!,1920.0,1.0,4739073794,http://washingtondc.craigslist.org/search/apa?s=200,http://washingtondc.craigslist.org/doc/apa/4739073794.html,2014-11-14 18:30,,,
"Chinatown, NoMa",1 Bedroom Unit,1890.0,1.0,4725386315,http://washingtondc.craigslist.org/search/apa?s=200,http://washingtondc.craigslist.org/doc/apa/4725386315.html,2014-11-14 18:30,,,
"Navy Yard, Nationals Park",Studio Unit - Move in TODAY!,1730.0,,4734480599,http://washingtondc.craigslist.org/search/apa?s=200,http://washingtondc.craigslist.org/doc/apa/4734480599.html,2014-11-14 18:30,,,
"Chinatown, NoMa",Luxury Studio!!*1 MONTH FREE!*,1650.0,,4739102422,http://washingtondc.craigslist.org/search/apa?s=200,http://washingtondc.craigslist.org/doc/apa/4739102422.html,2014-11-14 18:30,,,
"NoMa, Chinatown",VERY SPACIOUS 2+den ,3300.0,2.0,4721625858,http://washingtondc.craigslist.org/search/apa?s=200,http://washingtondc.craigslist.org/doc/apa/4721625858.html,2014-11-14 18:30,,,
"Wheaton, MD",duplex for rent,1600.0,2.0,4751976081,http://washingtondc.craigslist.org/search/apa?s=100,http://washingtondc.craigslist.org/mld/apa/4751976081.html,2014-11-14 18:53,816.0,-77.07132299999999,39.054334999999995
Capitol Hill NE ,Lovely Renovation / Great location,1695.0,1.0,4761888047,http://washingtondc.craigslist.org/search/apa?s=100,http://washingtondc.craigslist.org/doc/apa/4761888047.html,2014-11-14 18:53,650.0,-76.991527,38.898007
"Arlington, VA",$1350.00 Junior 1 Bedroom Apartment $1350.00,1350.0,1.0,4761787613,http://washingtondc.craigslist.org/search/apa?s=100,http://washingtondc.craigslist.org/nva/apa/4761787613.html,2014-11-14 18:53,,-77.0997,38.859
Gaithersburg ,1050 DISCOUNTED ONE BEDROOM + utilities ,985.0,1.0,4761887802,http://washingtondc.craigslist.org/search/apa?s=100,http://washingtondc.craigslist.org/mld/apa/4761887802.html,2014-11-14 18:52,,,
Crystal City,Large one bedroom Apt. Available in Arlington,1700.0,1.0,4752111777,http://washingtondc.craigslist.org/search/apa?s=100,http://washingtondc.craigslist.org/nva/apa/4752111777.html,2014-11-14 18:52,963.0,-77.052526,38.853378
Gaithersburg ,1050 DISCOUNTED ONE BEDROOM + utilities ,1050.0,1.0,4761886706,http://washingtondc.craigslist.org/search/apa?s=100,http://washingtondc.craigslist.org/mld/apa/4761886706.html,2014-11-14 18:52,,,
Dupont Circle,Executive one bedroom - Move in Ready!,1850.0,,4751202353,http://washingtondc.craigslist.org/search/apa,http://washingtondc.craigslist.org/doc/apa/4751202353.html,2014-11-14 19:39,525.0,-77.044896,38.90809
"Arlington, VA",Move to Myerton Today! Great Specials on 1BR!,1475.0,1.0,4761780612,http://washingtondc.craigslist.org/search/apa,http://washingtondc.craigslist.org/nva/apa/4761780612.html,2014-11-14 19:38,,-77.0997,38.859
Annandale,ALL utilities included - 1BR & private BA in spacious TH,850.0,1.0,4761945459,http://washingtondc.craigslist.org/search/apa,http://washingtondc.craigslist.org/nva/apa/4761945459.html,2014-11-14 19:38,,-77.216034,38.842248
Oxon Hill,We Love Our Residents Park Forest Apts,849.0,1.0,4761922679,http://washingtondc.craigslist.org/search/apa,http://washingtondc.craigslist.org/mld/apa/4761922679.html,2014-11-14 19:37,630.0,-76.9898,38.8108
Fairfax,roomy closets Modern Living!,926.0,4.0,4736788730,http://washingtondc.craigslist.org/search/apa,http://washingtondc.craigslist.org/doc/apa/4736788730.html,2014-11-14 19:37,1787.0,,
"Arlington, VA",Apartment features a pass-thru kitchen,1645.0,1.0,4761941918,http://washingtondc.craigslist.org/search/apa,http://washingtondc.craigslist.org/nva/apa/4761941918.html,2014-11-14 19:35,675.0,-77.048941,38.857685
South Arlington,Spacious 1 BD with great view,1400.0,1.0,4754549558,http://washingtondc.craigslist.org/search/apa,http://washingtondc.craigslist.org/nva/apa/4754549558.html,2014-11-14 19:34,880.0,-77.0997,38.859
Willard st,"DUPONT CIRCLE: CHARMER, SUNNY, CLASS,BRIGHT, SPOTLESS, CUTE EFFICIENCY",1895.0,,4761932179,http://washingtondc.craigslist.org/search/apa,http://washingtondc.craigslist.org/doc/apa/4761932179.html,2014-11-14 19:34,,-77.038473,38.916286
"Fairfax, VA","Ready for You Today!!! 2 Bedroom, One Bath apartments available",1850.0,2.0,4761739376,http://washingtondc.craigslist.org/search/apa?s=400,http://washingtondc.craigslist.org/nva/apa/4761739376.html,2014-11-14 17:55,1086.0,-77.229875,38.861340000000006
Leesburg,Spacious 2 Bedroom Apartments @ The Point at Leesburg!,1383.0,2.0,4761765957,http://washingtondc.craigslist.org/search/apa?s=400,http://washingtondc.craigslist.org/nva/apa/4761765957.html,2014-11-14 17:55,950.0,-77.541036,39.110865999999994
nw washington dc,Luxurious NW*1 bedroom*walk to Metro ,1880.0,1.0,4740370848,http://washingtondc.craigslist.org/search/apa?s=400,http://washingtondc.craigslist.org/doc/apa/4740370848.html,2014-11-14 17:55,565.0,-77.033644,38.932357
"Arlington, VA",Cozy Private Basement with big backyard near Clarendon Metro ,1300.0,1.0,4728636822,http://washingtondc.craigslist.org/search/apa?s=400,http://washingtondc.craigslist.org/nva/apa/4728636822.html,2014-11-14 17:55,700.0,-77.088353,38.880571
nw dc,Luxury Apartment 2 blocks to U street metro!,2318.0,1.0,4717595255,http://washingtondc.craigslist.org/search/apa?s=400,http://washingtondc.craigslist.org/doc/apa/4717595255.html,2014-11-14 17:55,506.0,-77.02975500000001,38.919202
VAN NESS METRO,NO RENT UNTIL JANUARY!! CALL TODAY!!,2200.0,2.0,4721801710,http://washingtondc.craigslist.org/search/apa?s=400,http://washingtondc.craigslist.org/doc/apa/4721801710.html,2014-11-14 17:54,1050.0,-77.06645300000001,38.949146999999996
